timestamp,temp,coppia
1.69283E+12,104.6,0.04
1.69283E+12,98.88,0.04
1.69283E+12,97.6,0.33
1.69283E+12,88.06,0.2
1.69283E+12,87.9,0.05
1.69283E+12,86.07,0.05
1.69283E+12,93.32,0.32
1.69283E+12,102.72,0.19
1.69283E+12,102.65,0.04
1.69283E+12,93.32,0.05
1.69283E+12,79.74,0.42
1.69283E+12,83.5,0.06
1.69283E+12,87.2,0.04
1.69283E+12,86.25,0.16
1.69283E+12,99.33,0.41
1.69283E+12,103.05,0.06
1.69283E+12,102.83,0.04
1.69283E+12,93.32,0.16
1.69283E+12,103.13,0.36
1.69283E+12,102.75,0.05
1.69283E+12,84.3,0.05
1.69283E+12,93.58,0.32
1.69283E+12,61.8,0.2
1.69283E+12,62.6,0.04
1.69283E+12,83.1,0.04
1.69283E+12,97.46,0.3
1.69283E+12,103.1,0.21
1.69283E+12,103.15,0.03
1.69283E+12,82.38,0.07
1.69283E+12,88.6,0.44
1.69283E+12,103,0.06
1.69283E+12,103.05,0.04
1.69283E+12,92.04,0.08
1.69283E+12,74.06,0.43
1.69283E+12,55.75,0.07
1.69283E+12,85.75,0.03
1.69283E+12,87.94,0.23
1.69283E+12,103.06,0.3
1.69283E+12,102.8,0.05
1.69283E+12,100.3,0.05
1.69283E+12,93.02,0.23
1.69283E+12,103.66,0.31
1.69283E+12,91.75,0.05
1.69283E+12,75.26,0.04
1.69283E+12,42.37,0.4
1.69283E+12,94.3,0.16
1.69283E+12,85.57,0.04
1.69283E+12,102.5,0.07
1.69283E+12,102.4,0.44
1.69283E+12,94.3,0.16
1.69283E+12,101.82,0.03
1.69283E+12,103.95,0.06
1.69283E+12,87.88,0.4
1.69283E+12,90.65,0.05
1.69283E+12,57.94,0.05
1.69283E+12,56.1,0.35
1.69283E+12,87.03,0.4
1.69283E+12,90.84,0.03
1.69283E+12,102.7,0.03
1.69283E+12,102.35,0.26
1.69283E+12,91.53,0.33
1.69283E+12,95.13,0.04
1.69283E+12,104.2,0.04
1.69283E+12,104.2,0.38
1.69283E+12,87.8,0.16
1.69283E+12,78.56,0.03
1.69283E+12,56.37,0.03
1.69283E+12,103.9,0.38
1.69283E+12,90.24,0.18
1.69283E+12,102.76,0.03
1.69283E+12,102.2,0.15
1.69283E+12,74.6,0.41
1.69283E+12,90.34,0.05
1.69283E+12,91.84,0.04
1.69283E+12,101.55,0.13
1.69283E+12,94.17,0.41
1.69283E+12,95.5,0.05
1.69283E+12,91.06,0.04
1.69283E+12,90.7,0.29
1.69283E+12,87.07,0.27
1.69283E+12,83.72,0.05
1.69283E+12,102.46,0.04
1.69283E+12,99.08,0.28
1.69283E+12,80.24,0.26
1.69283E+12,80.5,0.04
1.69283E+12,92.3,0.04
1.69283E+12,91.55,0.35
1.69283E+12,90.38,0.1
1.69283E+12,101.83,0.04
1.69283E+12,55.7,0.09
1.69283E+12,95,0.46
1.69283E+12,103.08,0.12
1.69283E+12,102.3,0.05
1.69283E+12,91.4,0.1
1.69283E+12,79.14,0.35
1.69283E+12,65.57,0.04
1.69283E+12,66.2,0.04
1.69283E+12,88.13,0.26
1.69283E+12,97.48,0.34
1.69283E+12,103.3,0.03
1.69283E+12,103.3,0.03
1.69283E+12,94.36,0.25
1.69283E+12,95.86,0.28
1.69283E+12,102.75,0.03
1.69283E+12,102.75,0.05
1.69283E+12,90.85,0.4
1.69283E+12,71.76,0.11
1.69283E+12,41.8,0.03
1.69283E+12,42.6,0.04
1.69283E+12,84.2,0.39
1.69283E+12,102.83,0.12
1.69283E+12,102.67,0.04
1.69283E+12,102.3,0.16
1.69283E+12,93.46,0.35
1.69283E+12,96.12,0.04
1.69283E+12,102.95,0.04
1.69283E+12,102.42,0.19
1.69283E+12,78.28,0.35
1.69283E+12,41.4,0.04
1.69283E+12,95.6,0.03
1.69283E+12,93.38,0.3
1.69283E+12,102.87,0.21
1.69283E+12,102.6,0.04
1.69283E+12,94.1,0.04
1.69283E+12,89.1,0.36
1.69283E+12,103.23,0.21
1.69283E+12,103,0.04
1.69283E+12,89.4,0.04
1.69283E+12,53.2,0.38
1.69283E+12,50.2,0.07
1.69283E+12,90.7,0.04
1.69283E+12,92.25,0.18
1.69283E+12,102.55,0.44
1.69283E+12,90.6,0.07
1.69283E+12,99.14,0.03
1.69283E+12,103.55,0.15
1.69283E+12,103.35,0.4
1.69283E+12,89.08,0.03
1.69283E+12,84.68,0.03
1.69283E+12,54.57,0.31
1.69283E+12,87.92,0.22
1.69283E+12,101.83,0.03
1.69283E+12,102.1,0.03
1.69283E+12,99.7,0.32
1.69283E+12,89.42,0.24
1.69283E+12,101.84,0.04
1.69283E+12,103.85,0.07
1.69283E+12,103.7,0.45
1.69283E+12,90.5,0.1
1.69283E+12,69.94,0.05
1.69283E+12,60.9,0.07
1.69283E+12,95.8,0.43
1.69283E+12,93.18,0.09
1.69283E+12,102.23,0.03
1.69283E+12,101.95,0.22
1.69283E+12,86.18,0.33
1.69283E+12,82.74,0.04
1.69283E+12,103.63,0.04
1.69283E+12,103.8,0.27
1.69283E+12,90.42,0.33
1.69283E+12,80.78,0.04
1.69283E+12,64.55,0.03
1.69283E+12,64.45,0.3
1.69283E+12,96.44,0.17
1.69283E+12,80.73,0.05
1.69283E+12,102,0.07
1.69283E+12,99.43,0.43
1.69283E+12,95.44,0.18
1.69283E+12,103.42,0.05
1.69283E+12,104.05,0.07
1.69283E+12,102.85,0.43
1.69283E+12,85.22,0.04
1.69283E+12,74.64,0.03
1.69283E+12,71.55,0.2
1.69283E+12,77.95,0.35
1.69283E+12,95.88,0.04
1.69283E+12,102.17,0.04
1.69283E+12,102.1,0.2
1.69283E+12,94.77,0.35
1.69283E+12,93.12,0.05
1.69283E+12,103.75,0.05
1.69283E+12,103.75,0.34
1.69283E+12,99.5,0.19
1.69283E+12,81.48,0.05
1.69283E+12,54.55,0.05
1.69283E+12,58.15,0.34
1.69283E+12,90.28,0.19
1.69283E+12,102.43,0.04
1.69283E+12,102.15,0.1
1.69283E+12,102.27,0.42
1.69283E+12,96.4,0.05
1.69283E+12,92.9,0.04
1.69283E+12,103.75,0.11
1.69283E+12,86.02,0.44
1.69283E+12,86.82,0.05
1.69283E+12,64.82,0.04
1.69283E+12,83.86,0.22
1.69283E+12,93.13,0.28
1.69283E+12,102.35,0.04
1.69283E+12,102.3,0.03
1.69283E+12,83.74,0.3
1.69283E+12,91.08,0.26
1.69283E+12,103.3,0.05
1.69283E+12,103.45,0.05
1.69283E+12,98,0.32
1.69283E+12,69.06,0.13
1.69283E+12,57.95,0.03
1.69283E+12,67.9,0.08
1.69283E+12,85.2,0.44
1.69283E+12,102.35,0.06
1.69283E+12,102.15,0.03
1.69283E+12,102.87,0.06
1.69283E+12,91.18,0.44
1.69283E+12,103.65,0.06
1.69283E+12,103.7,0.05
1.69283E+12,96.98,0.23
1.69283E+12,83.06,0.28
1.69283E+12,48.83,0.03
1.69283E+12,48.65,0.03
1.69283E+12,87.68,0.23
1.69283E+12,92.63,0.3
1.69283E+12,102.3,0.04
1.69283E+12,102.3,0.03
1.69283E+12,93.4,0.38
1.69283E+12,100.36,0.14
1.69283E+12,103.85,0.04
1.69283E+12,88.7,0.04
1.69283E+12,83.24,0.4
1.69283E+12,65.66,0.14
1.69283E+12,85.73,0.03
1.69283E+12,91.7,0.13
1.69283E+12,102.6,0.39
1.69283E+12,102.3,0.04
1.69283E+12,97.35,0.04
1.69283E+12,95,0.23
1.69283E+12,103.6,0.38
1.69283E+12,103.6,0.04
1.69283E+12,95.18,0.04
1.69283E+12,77.32,0.26
1.69283E+12,51.9,0.26
1.69283E+12,51.8,0.03
1.69283E+12,91.74,0.03
1.69283E+12,102.65,0.38
1.69283E+12,102.25,0.19
1.69283E+12,86.2,0.04
1.69283E+12,85.1,0.04
1.69283E+12,93.42,0.39
1.69283E+12,103.6,0.17
1.69283E+12,99.52,0.04
1.69283E+12,95.64,0.14
1.69283E+12,90.42,0.41
1.69283E+12,89.25,0.05
1.69283E+12,89.92,0.04
1.69283E+12,80.37,0.16
1.69283E+12,102.3,0.42
1.69283E+12,102.15,0.04
1.69283E+12,99.5,0.04
1.69283E+12,95.94,0.28
1.69283E+12,103.9,0.25
1.69283E+12,104,0.04
1.69283E+12,90.28,0.04
1.69283E+12,80.42,0.38
1.69283E+12,75.45,0.25
1.69283E+12,64.6,0.03
1.69283E+12,93.34,0.03
1.69283E+12,102.7,0.37
1.69283E+12,102.3,0.1
1.69283E+12,94.1,0.03
1.69283E+12,88.4,0.12
1.69283E+12,103.57,0.43
1.69283E+12,103.7,0.11
1.69283E+12,102.63,0.04
1.69283E+12,99.34,0.12
1.69283E+12,83.16,0.35
1.69283E+12,82.7,0.03
1.69283E+12,81.73,0.03
1.69283E+12,95.38,0.26
1.69283E+12,102.15,0.34
1.69283E+12,102.15,0.05
1.69283E+12,97.08,0.05
1.69283E+12,79.82,0.26
1.69283E+12,81.95,0.27
1.69283E+12,85.53,0.05
1.69283E+12,80.82,0.07
1.69283E+12,102.8,0.39
1.69283E+12,103.23,0.12
1.69283E+12,102.97,0.05
1.69283E+12,92.67,0.06
1.69283E+12,102.1,0.39
1.69283E+12,102.25,0.12
1.69283E+12,78.9,0.05
1.69283E+12,91.66,0.2
1.69283E+12,63.8,0.37
1.69283E+12,64.55,0.05
1.69283E+12,97.13,0.05
1.69283E+12,90.23,0.17
1.69283E+12,103.55,0.36
1.69283E+12,103.5,0.05
1.69283E+12,89.02,0.05
1.69283E+12,88.08,0.31
1.69283E+12,102.4,0.2
1.69283E+12,102.65,0.05
1.69283E+12,88.1,0.05
1.69283E+12,68.72,0.31
1.69283E+12,60.8,0.2
1.69283E+12,74.47,0.04
1.69283E+12,90.54,0.04
1.69283E+12,103.72,0.39
1.69283E+12,103.47,0.06
1.69283E+12,94.6,0.05
1.69283E+12,86.14,0.15
1.69283E+12,102.48,0.42
1.69283E+12,102.4,0.06
1.69283E+12,96.53,0.04
1.69283E+12,84.18,0.15
1.69283E+12,42.07,0.3
1.69283E+12,83.4,0.04
1.69283E+12,89.44,0.04
1.69283E+12,103.33,0.29
1.69283E+12,103.7,0.28
1.69283E+12,88.64,0.04
1.69283E+12,102.98,0.04
1.69283E+12,102.6,0.31
1.69283E+12,99.15,0.23
1.69283E+12,90.3,0.04
1.69283E+12,51.64,0.07
1.69283E+12,77.58,0.44
1.69283E+12,98.38,0.08
1.69283E+12,103.2,0.03
1.69283E+12,102.87,0.06
1.69283E+12,92.2,0.45
1.69283E+12,95.3,0.08
1.69283E+12,102.5,0.03
1.69283E+12,102.4,0.22
1.69283E+12,83.6,0.32
1.69283E+12,54.06,0.05
1.69283E+12,38.65,0.05
1.69283E+12,94.92,0.23
1.69283E+12,96.88,0.33
1.69283E+12,103.15,0.05
1.69283E+12,73.9,0.05
1.69283E+12,89.02,0.36
1.69283E+12,102.76,0.18
1.69283E+12,102.45,0.05
1.69283E+12,102.55,0.07
1.69283E+12,90.24,0.45
1.69283E+12,40.27,0.16
1.69283E+12,39.5,0.04
1.69283E+12,89.03,0.06
1.69283E+12,96.2,0.41
1.69283E+12,102.98,0.05
1.69283E+12,102.75,0.04
1.69283E+12,83.66,0.26
1.69283E+12,103.15,0.4
1.69283E+12,102.9,0.05
1.69283E+12,103,0.04
1.69283E+12,87.78,0.21
1.69283E+12,68.84,0.31
1.69283E+12,48.7,0.03
1.69283E+12,74.97,0.03
1.69283E+12,90.32,0.38
1.69283E+12,103.25,0.21
1.69283E+12,102.75,0.03
1.69283E+12,84.45,0.03
1.69283E+12,90.04,0.35
1.69283E+12,102.15,0.19
1.69283E+12,103,0.05
1.69283E+12,101.28,0.13
1.69283E+12,91.66,0.42
1.69283E+12,69.07,0.05
1.69283E+12,68.9,0.05
1.69283E+12,79.32,0.13
1.69283E+12,95.46,0.42
1.69283E+12,102.88,0.04
1.69283E+12,102.7,0.03
1.69283E+12,94.47,0.25
1.69283E+12,86.8,0.27
1.69283E+12,101,0.05
1.69283E+12,101.4,0.05
1.69283E+12,83.56,0.26
1.69283E+12,86.6,0.28
1.69283E+12,76,0.04
1.69283E+12,84.33,0.04
1.69283E+12,89.14,0.35
1.69283E+12,103.34,0.11
1.69283E+12,102.87,0.04
1.69283E+12,75.9,0.09
1.69283E+12,88.08,0.43
1.69283E+12,86.2,0.14
1.69283E+12,86.8,0.04
1.69283E+12,94.95,0.09
1.69283E+12,94.9,0.43
1.69283E+12,98.98,0.05
1.69283E+12,98.85,0.04
1.69283E+12,85.22,0.24
1.69283E+12,95.77,0.29
1.69283E+12,102.98,0.05
1.69283E+12,102.9,0.05
1.69283E+12,97.7,0.24
1.69283E+12,82.04,0.29
1.69283E+12,79.75,0.04
1.69283E+12,87.77,0.04
1.69283E+12,95.8,0.38
1.69283E+12,102.92,0.13
1.69283E+12,102.65,0.05
1.69283E+12,93.83,0.05
1.69283E+12,79.36,0.4
1.69283E+12,103.2,0.13
1.69283E+12,102.85,0.04
1.69283E+12,89,0.15
1.69283E+12,87.76,0.39
1.69283E+12,69.3,0.04
1.69283E+12,69.55,0.04
1.69283E+12,82.67,0.23
1.69283E+12,83.6,0.37
1.69283E+12,103,0.04
1.69283E+12,103.05,0.04
1.69283E+12,93.5,0.27
1.69283E+12,103.38,0.24
1.69283E+12,103,0.05
1.69283E+12,88.75,0.05
1.69283E+12,90.04,0.39
1.69283E+12,77.54,0.25
1.69283E+12,72.9,0.04
1.69283E+12,83.57,0.04
1.69283E+12,93.2,0.39
1.69283E+12,101.82,0.1
1.69283E+12,101.3,0.05
1.69283E+12,93.07,0.15
1.69283E+12,97.77,0.44
1.69283E+12,103.32,0.09
1.69283E+12,103.2,0.04
1.69283E+12,77.5,0.15
1.69283E+12,77.94,0.41
1.69283E+12,72.67,0.04
1.69283E+12,82.9,0.04
1.69283E+12,91.4,0.31
1.69283E+12,93.86,0.23
1.69283E+12,90.05,0.03
1.69283E+12,89.05,0.03
1.69283E+12,89.12,0.29
1.69283E+12,95.54,0.25
1.69283E+12,102.7,0.03
1.69283E+12,96.33,0.07
1.69283E+12,91.5,0.43
1.69283E+12,85.82,0.08
1.69283E+12,86.3,0.03
1.69283E+12,95.85,0.06
1.69283E+12,87.84,0.44
1.69283E+12,96.88,0.1
1.69283E+12,96.4,0.05
1.69283E+12,88.76,0.22
1.69283E+12,103.48,0.35
1.69283E+12,103.1,0.03
1.69283E+12,103.1,0.03
1.69283E+12,96.85,0.19
1.69283E+12,62.96,0.35
1.69283E+12,58.75,0.04
1.69283E+12,77.65,0.03
1.69283E+12,95.08,0.3
1.69283E+12,102.88,0.18
1.69283E+12,102.9,0.05
1.69283E+12,89.03,0.07
1.69283E+12,90.25,0.42
1.69283E+12,103.7,0.19
1.69283E+12,103.2,0.03
1.69283E+12,102.03,0.06
1.69283E+12,92.26,0.39
1.69283E+12,41.93,0.06
1.69283E+12,42.3,0.05
1.69283E+12,78.82,0.23
1.69283E+12,98.62,0.41
1.69283E+12,102.47,0.05
1.69283E+12,102.25,0.03
1.69283E+12,94.8,0.18
1.69283E+12,95.28,0.35
1.69283E+12,104.2,0.03
1.69283E+12,97.4,0.03
1.69283E+12,88.62,0.34
1.69283E+12,56.72,0.2
1.69283E+12,44.5,0.03
1.69283E+12,103.6,0.03
1.69283E+12,92.52,0.33
1.69283E+12,102.92,0.19
1.69283E+12,102.35,0.03
1.69283E+12,85.8,0.08
1.69283E+12,85.08,0.43
1.69283E+12,104.25,0.06
1.69283E+12,104.2,0.05
1.69283E+12,94.53,0.11
1.69283E+12,82.65,0.41
1.69283E+12,50,0.06
1.69283E+12,49.8,0.04
1.69283E+12,81.15,0.24
1.69283E+12,94.42,0.29
1.69283E+12,102.45,0.05
1.69283E+12,102.73,0.05
1.69283E+12,87.03,0.23
1.69283E+12,104,0.29
1.69283E+12,104.6,0.04
1.69283E+12,100.77,0.04
1.69283E+12,90.12,0.33
1.69283E+12,75.98,0.13
1.69283E+12,68.8,0.04
1.69283E+12,88.82,0.08
1.69283E+12,93.3,0.43
1.69283E+12,102.83,0.13
1.69283E+12,102.57,0.04
1.69283E+12,100.2,0.07
1.69283E+12,90.32,0.45
1.69283E+12,95.52,0.07
1.69283E+12,95.8,0.04
1.69283E+12,84.28,0.23
1.69283E+12,89.72,0.37
1.69283E+12,98.15,0.03
1.69283E+12,98.25,0.03
1.69283E+12,97.32,0.24
1.69283E+12,95.24,0.31
1.69283E+12,102.5,0.03
1.69283E+12,77.05,0.03
1.69283E+12,89.6,0.38
1.69283E+12,88.5,0.17
1.69283E+12,96.3,0.04
1.69283E+12,90.26,0.04
1.69283E+12,101.18,0.4
1.69283E+12,100.6,0.17
1.69283E+12,95.3,0.05
1.69283E+12,93.68,0.16
1.69283E+12,102.75,0.39
1.69283E+12,102.7,0.03
1.69283E+12,95,0.03
1.69283E+12,77.06,0.21
1.69283E+12,61.7,0.42
1.69283E+12,61.95,0.04
1.69283E+12,91.9,0.04
1.69283E+12,102.56,0.22
1.69283E+12,103.05,0.26
1.69283E+12,73.95,0.03
1.69283E+12,86.36,0.03
1.69283E+12,103.48,0.36
1.69283E+12,103.07,0.26
1.69283E+12,92,0.04
1.69283E+12,97.7,0.03
1.69283E+12,59.32,0.38
1.69283E+12,62.4,0.14
1.69283E+12,93.75,0.04
1.69283E+12,91.46,0.14
1.69283E+12,103.05,0.42
1.69283E+12,102.87,0.05
1.69283E+12,77.93,0.03
1.69283E+12,98.3,0.17
1.69283E+12,103.27,0.41
1.69283E+12,103.2,0.06
1.69283E+12,91.74,0.05
1.69283E+12,53.74,0.29
1.69283E+12,55.15,0.26
1.69283E+12,64.3,0.03
1.69283E+12,80.7,0.03
1.69283E+12,102.6,0.28
1.69283E+12,102.1,0.26
1.69283E+12,100.52,0.03
1.69283E+12,85.66,0.05
1.69283E+12,102.96,0.4
1.69283E+12,98.6,0.12
1.69283E+12,84.56,0.05
1.69283E+12,71.75,0.07
1.69283E+12,72.3,0.39
1.69283E+12,88.24,0.13
1.69283E+12,89.14,0.04
1.69283E+12,103.1,0.19
1.69283E+12,103.2,0.34
1.69283E+12,90.68,0.04
1.69283E+12,98.08,0.04
1.69283E+12,102.93,0.21
1.69283E+12,102.9,0.37
1.69283E+12,88.56,0.04
1.69283E+12,81.04,0.04
1.69283E+12,75.6,0.25
1.69283E+12,87.83,0.2
1.69283E+12,90.64,0.03
1.69283E+12,103.1,0.05
1.69283E+12,102.9,0.39
1.69283E+12,90.73,0.19
1.69283E+12,79.18,0.04
1.69283E+12,103.18,0.05
1.69283E+12,94.9,0.39
1.69283E+12,75.54,0.14
1.69283E+12,51.37,0.04
1.69283E+12,84.65,0.2
1.69283E+12,88.66,0.36
1.69283E+12,103.1,0.04
1.69284E+12,102.85,0.03
1.69284E+12,94.6,0.17
1.69284E+12,103.66,0.36
1.69284E+12,103.27,0.05
1.69284E+12,90.1,0.05
1.69284E+12,88.9,0.32
1.69284E+12,51.84,0.21
1.69284E+12,39.8,0.05
1.69284E+12,87.15,0.05
1.69284E+12,95.86,0.32
1.69284E+12,102.76,0.22
1.69284E+12,102.45,0.04
1.69284E+12,93.33,0.07
1.69284E+12,94.8,0.43
1.69284E+12,104.3,0.08
1.69284E+12,104.25,0.05
1.69284E+12,92.2,0.09
1.69284E+12,77.92,0.43
1.69284E+12,57.5,0.09
1.69284E+12,80.7,0.03
1.69284E+12,91.46,0.14
1.69284E+12,102.67,0.32
1.69284E+12,102.25,0.04
1.69284E+12,78.25,0.04
1.69284E+12,90.54,0.27
1.69284E+12,92.94,0.32
1.69284E+12,99.16,0.05
1.69284E+12,92.94,0.04
1.69284E+12,88.96,0.32
1.69284E+12,89.32,0.24
1.69284E+12,83.96,0.04
1.69284E+12,102.56,0.06
1.69284E+12,102.4,0.44
1.69284E+12,87.93,0.09
1.69284E+12,80.4,0.03
1.69284E+12,68.55,0.07
1.69284E+12,68.7,0.44
1.69284E+12,97.9,0.08
1.69284E+12,87.58,0.04
1.69284E+12,103.3,0.26
1.69284E+12,89.47,0.34
1.69284E+12,93.34,0.05
1.69284E+12,103.24,0.04
1.69284E+12,102.8,0.23
1.69284E+12,97.66,0.32
1.69284E+12,88,0.03
1.69284E+12,58.88,0.03
1.69284E+12,65,0.34
1.69284E+12,88.13,0.17
1.69284E+12,95.48,0.03
1.69284E+12,103.65,0.06
1.69284E+12,103.6,0.44
1.69284E+12,90.04,0.17
1.69284E+12,93.57,0.05
1.69284E+12,102.67,0.08
1.69284E+12,102.6,0.4
1.69284E+12,100.45,0.04
1.69284E+12,72.32,0.04
1.69284E+12,54.55,0.33
1.69284E+12,62.97,0.41
1.69284E+12,89.64,0.04
1.69284E+12,103.38,0.03
1.69284E+12,103.35,0.19
1.69284E+12,103.15,0.34
1.69284E+12,95.94,0.04
1.69284E+12,101.24,0.04
1.69284E+12,102.65,0.37
1.69284E+12,77.9,0.22
1.69284E+12,83.14,0.04
1.69284E+12,57.73,0.04
1.69284E+12,88.47,0.37
1.69284E+12,95.38,0.19
1.69284E+12,103.76,0.04
1.69284E+12,86.14,0.1
1.69284E+12,90.74,0.42
1.69284E+12,102.9,0.06
1.69284E+12,102.9,0.04
1.69284E+12,94.38,0.1
1.69284E+12,67.54,0.42
1.69284E+12,48.25,0.05
1.69284E+12,78.5,0.04
1.69284E+12,89.7,0.25
1.69284E+12,101.62,0.27
1.69284E+12,103.3,0.05
1.69284E+12,91.03,0.05
1.69284E+12,95.57,0.24
1.69284E+12,103.28,0.27
1.69284E+12,102.95,0.04
1.69284E+12,98.9,0.03
1.69284E+12,80.26,0.32
1.69284E+12,47.95,0.12
1.69284E+12,48.3,0.05
1.69284E+12,87.52,0.08
1.69284E+12,92.75,0.44
1.69284E+12,103.25,0.12
1.69284E+12,103.15,0.03
1.69284E+12,95.28,0.07
1.69284E+12,97.67,0.44
1.69284E+12,103.2,0.06
1.69284E+12,85.3,0.04
1.69284E+12,87.36,0.28
1.69284E+12,50.48,0.3
1.69284E+12,103.15,0.04
1.69284E+12,91.08,0.04
1.69284E+12,103.74,0.29
1.69284E+12,103.67,0.29
1.69284E+12,84.93,0.05
1.69284E+12,99.66,0.05
1.69284E+12,102.98,0.4
1.69284E+12,102.95,0.15
1.69284E+12,96.2,0.05
1.69284E+12,70.24,0.05
1.69284E+12,41,0.38
1.69284E+12,90.88,0.15
1.69284E+12,101.42,0.04
1.69284E+12,102.8,0.15
1.69284E+12,76.75,0.4
1.69284E+12,87.16,0.05
1.69284E+12,103.02,0.05
1.69284E+12,102.55,0.19
1.69284E+12,92,0.41
1.69284E+12,97.88,0.05
1.69284E+12,58.23,0.05
1.69284E+12,61,0.24
1.69284E+12,93.68,0.24
1.69284E+12,89.66,0.03
1.69284E+12,103.75,0.03
1.69284E+12,103.65,0.36
1.69284E+12,79.05,0.26
1.69284E+12,101.7,0.04
1.69284E+12,102.85,0.03
1.69284E+12,102.8,0.39
1.69284E+12,91.78,0.16
1.69284E+12,49.82,0.04
1.69284E+12,47.9,0.14
1.69284E+12,79,0.44
1.69284E+12,95.48,0.11
1.69284E+12,102.98,0.05
1.69284E+12,103.07,0.15
1.69284E+12,103.25,0.4
1.69284E+12,89.78,0.04
1.69284E+12,103.28,0.03
1.69284E+12,101.57,0.3
1.69284E+12,87.1,0.25
1.69284E+12,60.3,0.05
1.69284E+12,60.8,0.05
1.69284E+12,78.6,0.35
1.69284E+12,96.5,0.25
1.69284E+12,103.57,0.03
1.69284E+12,103.5,0.06
1.69284E+12,97.4,0.44
1.69284E+12,96.24,0.09
1.69284E+12,102.9,0.03
1.69284E+12,103,0.06
1.69284E+12,80.44,0.44
1.69284E+12,65.78,0.1
1.69284E+12,42.6,0.05
1.69284E+12,102.85,0.15
1.69284E+12,92.72,0.33
1.69284E+12,103.1,0.05
1.69284E+12,102.9,0.04
1.69284E+12,88.13,0.24
1.69284E+12,82.7,0.34
1.69284E+12,103.26,0.04
1.69284E+12,103.1,0.03
1.69284E+12,96.35,0.27
1.69284E+12,70.84,0.26
1.69284E+12,39.85,0.04
1.69284E+12,39.75,0.07
1.69284E+12,81.46,0.42
1.69284E+12,97.64,0.12
1.69284E+12,102.8,0.04
1.69284E+12,102.8,0.05
1.69284E+12,91.68,0.4
1.69284E+12,100.36,0.12
1.69284E+12,102.87,0.04
1.69284E+12,102.8,0.19
1.69284E+12,91.48,0.35
1.69284E+12,53.74,0.04
1.69284E+12,40.6,0.04
1.69284E+12,77.95,0.17
1.69284E+12,79.58,0.35
1.69284E+12,102.83,0.04
1.69284E+12,102.65,0.04
1.69284E+12,88.03,0.33
1.69284E+12,102.05,0.19
1.69284E+12,103.4,0.04
1.69284E+12,103.3,0.04
1.69284E+12,86.42,0.32
1.69284E+12,72.88,0.2
1.69284E+12,44.43,0.04
1.69284E+12,103.3,0.08
1.69284E+12,90.3,0.43
1.69284E+12,102.27,0.06
1.69284E+12,102.45,0.04
1.69284E+12,101,0.08
1.69284E+12,89.92,0.44
1.69284E+12,103.66,0.05
1.69284E+12,103.47,0.03
1.69284E+12,94.85,0.15
1.69284E+12,73.3,0.28
1.69284E+12,47.2,0.05
1.69284E+12,47.6,0.05
1.69284E+12,91.5,0.29
1.69284E+12,98.34,0.29
1.69284E+12,103.17,0.03
1.69284E+12,103,0.03
1.69284E+12,87,0.38
1.69284E+12,100.06,0.21
1.69284E+12,102.65,0.03
1.69284E+12,102.7,0.06
1.69284E+12,89.87,0.42
1.69284E+12,65.96,0.07
1.69284E+12,50.45,0.03
1.69284E+12,77.15,0.07
1.69284E+12,92.14,0.45
1.69284E+12,103.12,0.09
1.69284E+12,103.35,0.05
1.69284E+12,70.83,0.23
1.69284E+12,92.92,0.33
1.69284E+12,103.4,0.05
1.69284E+12,103.05,0.04
1.69284E+12,92.77,0.25
1.69284E+12,83.6,0.32
1.69284E+12,39.8,0.04
1.69284E+12,90.82,0.03
1.69284E+12,95.8,0.38
1.69284E+12,102.95,0.17
1.69284E+12,102.85,0.05
1.69284E+12,85.36,0.05
1.69284E+12,99.54,0.38
1.69284E+12,103.1,0.18
1.69284E+12,103.25,0.05
1.69284E+12,84.42,0.07
1.69284E+12,46.5,0.4
1.69284E+12,39.8,0.05
1.69284E+12,54.45,0.04
1.69284E+12,89.76,0.17
1.69284E+12,102.78,0.41
1.69284E+12,102.5,0.06
1.69284E+12,101.8,0.05
1.69284E+12,82.88,0.22
1.69284E+12,103.45,0.32
1.69284E+12,103.4,0.05
1.69284E+12,85,0.05
1.69284E+12,86.1,0.38
1.69284E+12,42.63,0.2
1.69284E+12,81.74,0.03
1.69284E+12,94.22,0.03
1.69284E+12,102.6,0.37
1.69284E+12,93.2,0.17
1.69284E+12,86.7,0.04
1.69284E+12,91.56,0.13
1.69284E+12,103.65,0.42
1.69284E+12,103.2,0.05
1.69284E+12,87.1,0.03
1.69284E+12,69.3,0.13
1.69284E+12,59.8,0.43
1.69284E+12,82,0.05
1.69284E+12,95.95,0.04
1.69284E+12,102.5,0.3
1.69284E+12,102.2,0.27
1.69284E+12,92.15,0.05
1.69284E+12,85.36,0.05
1.69284E+12,103.95,0.28
1.69284E+12,104.05,0.26
1.69284E+12,90.1,0.03
1.69284E+12,82.14,0.03
1.69284E+12,66.85,0.38
1.69284E+12,86.22,0.13
1.69284E+12,80.25,0.05
1.69284E+12,102.35,0.12
1.69284E+12,103.2,0.44
1.69284E+12,93.7,0.11
1.69284E+12,99.1,0.04
1.69284E+12,99.7,0.12
1.69284E+12,91.58,0.41
1.69284E+12,87.42,0.05
1.69284E+12,92.08,0.05
1.69284E+12,91.25,0.25
1.69284E+12,93.3,0.34
1.69284E+12,101.76,0.05
1.69284E+12,102.23,0.05
1.69284E+12,102.2,0.24
1.69284E+12,97.48,0.28
1.69284E+12,90.82,0.04
1.69284E+12,93.45,0.05
